[Date].[Calendar Date].[Calendar Year].&[2012]#,#Women's Mountain Shorts#,#920
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-400-W Silver#,#1350
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Hitch Rack - 4-Bike#,#1522
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#1666
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-1000 Blue#,#1001
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2974
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-1000 Yellow#,#2564
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Red#,#2616
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#2470
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-750 Black#,#1926
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#600
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Patch Kit/8 Patches#,#2141
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Fender Set - Mountain#,#2612
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#2359
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#1734
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Yellow#,#1641
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#961
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Blue#,#994
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#1457
[Date].[Calendar Date].[Calendar Year].&[2011]#,#HL Road Tire#,#2044
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#1718
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Blue#,#1115
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Classic Vest#,#2990
[Date].[Calendar Date].[Calendar Year].&[2013]#,#ML Mountain Tire#,#1804
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-750 Black#,#2277
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Black#,#1100
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#2437
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Silver#,#566
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Fender Set - Mountain#,#2953
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#1017
[Date].[Calendar Date].[Calendar Year].&[2012]#,#LL Road Tire#,#932
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#2539
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#2118
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-2000 Blue#,#1962
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#2575
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Silver#,#2387
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#547
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-150 Red#,#998
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-2000 Blue#,#1095
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#2729
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-400-W Silver#,#1201
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Red#,#2967
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Women's Mountain Shorts#,#1024
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#2211
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-400-W Silver#,#1378
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#2415
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#778
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Long-Sleeve Logo Jersey#,#1893
[Date].[Calendar Date].[Calendar Year].&[2011]#,#All-Purpose Bike Stand#,#2292
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#2802
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#2350
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#971
[Date].[Calendar Date].[Calendar Year].&[2011]#,#LL Mountain Tire#,#1692
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-350-W Yellow#,#1431
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-2000 Blue#,#2129
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road Bottle Cage#,#747
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Silver#,#2891
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Black#,#1167
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Black#,#1612
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#1421
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Black#,#1490
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#1037
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#1039
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Half-Finger Gloves#,#1613
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Black#,#1176
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-150 Red#,#2269
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road Bottle Cage#,#1891
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#2110
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#2398
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Short-Sleeve Classic Jersey#,#2273
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Yellow#,#998
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-2000 Blue#,#578
[Date].[Calendar Date].[Calendar Year].&[2013]#,#AWC Logo Cap#,#2520
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Black#,#1460
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Sport-100 Helmet#,#2440
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Silver#,#1068
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Short-Sleeve Classic Jersey#,#1425
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2479
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#1040
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-3000 Blue#,#2214
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Yellow#,#1787
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Black#,#1669
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#1021
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring Tire Tube#,#2699
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#2282
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Black#,#2230
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-2000 Blue#,#1844
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Short-Sleeve Classic Jersey#,#669
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#1594
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Yellow#,#675
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Classic Vest#,#1782
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#1757
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#927
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-350-W Yellow#,#2701
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-2000 Blue#,#878
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Classic Vest#,#909
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Sport-100 Helmet#,#2870
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#788
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain Tire Tube#,#2972
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Bike Wash - Dissolver#,#2599
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Black#,#1913
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-400-W Silver#,#1025
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#2548
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Racing Socks#,#1196
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#998
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Half-Finger Gloves#,#1435
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#2859
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-1000 Yellow#,#1989
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-2000 Blue#,#2520
[Date].[Calendar Date].[Calendar Year].&[2013]#,#LL Road Tire#,#1426
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#2170
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-2000 Blue#,#2194
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Black#,#2769
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Yellow#,#1442
[Date].[Calendar Date].[Calendar Year].&[2013]#,#AWC Logo Cap#,#2154
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Black#,#1988
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#527
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-400-W Silver#,#2287
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#1651
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-500 Silver#,#2789
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Long-Sleeve Logo Jersey#,#2113
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Women's Mountain Shorts#,#2234
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Long-Sleeve Logo Jersey#,#936
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Silver#,#1017
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Blue#,#589
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Black#,#1316
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#1642
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Black#,#1812
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#1717
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#2364
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#2545
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#1596
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain Bottle Cage#,#1785
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Women's Mountain Shorts#,#2201
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#2365
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-750 Black#,#1824
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-150 Red#,#1367
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-100 Black#,#930
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#2408
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-750 Black#,#1449
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Black#,#663
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-150 Red#,#650
[Date].[Calendar Date].[Calendar Year].&[2013]#,#LL Mountain Tire#,#2532
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#2620
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#2593
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Short-Sleeve Classic Jersey#,#1852
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Classic Vest#,#955
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-150 Red#,#2896
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Blue#,#2742
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#1770
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Silver#,#622
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-500 Silver#,#867
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#2904
[Date].[Calendar Date].[Calendar Year].&[2013]#,#AWC Logo Cap#,#1274
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Sport-100 Helmet#,#1058
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring Tire Tube#,#553
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-350-W Yellow#,#554
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-2000 Blue#,#2056
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Blue#,#1386
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-100 Silver#,#1147
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Long-Sleeve Logo Jersey#,#760
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain Bottle Cage#,#1657
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#2763
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#2370
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Black#,#1864
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#2568
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Yellow#,#911
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain Tire Tube#,#1999
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#570
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-400-W Silver#,#968
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#2806
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#2548
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Hydration Pack - 70 oz.#,#2170
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#2890
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-750 Black#,#1312
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-400-W Silver#,#1680
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#1452
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#615
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#1334
[Date].[Calendar Date].[Calendar Year].&[2012]#,#LL Road Tire#,#2800
[Date].[Calendar Date].[Calendar Year].&[2013]#,#HL Road Tire#,#1412
[Date].[Calendar Date].[Calendar Year].&[2010]#,#AWC Logo Cap#,#1475
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Hydration Pack - 70 oz.#,#1309
[Date].[Calendar Date].[Calendar Year].&[2013]#,#LL Mountain Tire#,#1241
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Bike Wash - Dissolver#,#2332
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-400-W Silver#,#513
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Bike Wash - Dissolver#,#1551
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Silver#,#2586
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Silver#,#1929
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#2710
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Short-Sleeve Classic Jersey#,#927
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-400-W Silver#,#1545
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Blue#,#1955
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Patch Kit/8 Patches#,#1632
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Racing Socks#,#2453
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-1000 Blue#,#1173
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-3000 Blue#,#1709
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#1412
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#1537
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-2000 Blue#,#1580
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Half-Finger Gloves#,#1382
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Long-Sleeve Logo Jersey#,#1287
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-250 Red#,#2258
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Black#,#2102
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Black#,#1253
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Red#,#2836
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#632
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-3000 Yellow#,#1530
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain Bottle Cage#,#2153
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-350-W Yellow#,#533
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Yellow#,#1465
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Touring-2000 Blue#,#2780
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Hydration Pack - 70 oz.#,#1157
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-100 Silver#,#1632
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#2802
[Date].[Calendar Date].[Calendar Year].&[2012]#,#HL Mountain Tire#,#715
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Black#,#949
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#579
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-200 Silver#,#840
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#1785
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Women's Mountain Shorts#,#2020
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Red#,#523
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Racing Socks#,#751
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#737
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Hitch Rack - 4-Bike#,#1399
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-200 Silver#,#2539
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-100 Silver#,#2950
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Sport-100 Helmet#,#2006
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#1313
[Date].[Calendar Date].[Calendar Year].&[2011]#,#HL Mountain Tire#,#1274
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Half-Finger Gloves#,#2927
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#2883
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Classic Vest#,#1866
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#782
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Red#,#2470
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#527
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Silver#,#2512
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-1000 Blue#,#2877
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-250 Black#,#2364
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring-1000 Yellow#,#2063
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-650 Red#,#1163
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#1911
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#2244
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-150 Red#,#2091
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#2858
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-550-W Yellow#,#2554
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-500 Black#,#1389
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Mountain-200 Black#,#1234
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-2000 Blue#,#2401
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#2767
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Black#,#505
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#2144
[Date].[Calendar Date].[Calendar Year].&[2010]#,#LL Road Tire#,#2828
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Touring Tire#,#1114
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Blue#,#1981
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-1000 Blue#,#2681
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-550-W Yellow#,#2060
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Black#,#1825
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#2590
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring Tire Tube#,#2849
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Red#,#1130
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-750 Black#,#1185
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Patch Kit/8 Patches#,#1426
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-400-W Silver#,#531
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-550-W Yellow#,#2974
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Long-Sleeve Logo Jersey#,#2812
[Date].[Calendar Date].[Calendar Year].&[2013]#,#LL Road Tire#,#2624
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Touring-1000 Yellow#,#2632
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain Tire Tube#,#1538
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Black#,#1100
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#635
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-250 Black#,#1901
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Long-Sleeve Logo Jersey#,#1137
[Date].[Calendar Date].[Calendar Year].&[2013]#,#ML Road Tire#,#2262
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Mountain-200 Silver#,#788
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-650 Black#,#1292
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Mountain-400-W Silver#,#572
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-650 Red#,#2392
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Road-650 Red#,#2776
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-250 Red#,#1350
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#2175
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Sport-100 Helmet#,#2333
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Touring-3000 Blue#,#2329
[Date].[Calendar Date].[Calendar Year].&[2010]#,#Road-150 Red#,#2191
[Date].[Calendar Date].[Calendar Year].&[2011]#,#Road-150 Red#,#1293
[Date].[Calendar Date].[Calendar Year].&[2012]#,#Road-550-W Yellow#,#1211
[Date].[Calendar Date].[Calendar Year].&[2013]#,#Mountain-500 Silver#,#912
